generation,proxy,pocket_fit,novelty,strain,sa,qed,logp,mw,fp,smiles,fragment_counts
0,0.5280375129905552,0.6911831790586459,1.0,0.376619995952415,10.0,0.7575136085444435,3.0007,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183DBD80>,NC(=O)c1ccc(-c2cc3ccccc3cn2)cc1,0
0,0.5091418456977562,0.6903116087301326,1.0,0.30507167180661565,10.0,0.8023674162793036,1.2296000000000002,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183DBF40>,CC(C)(CCc1cccc(C(N)=O)c1)C(N)=O,0
0,0.5254883453341219,0.693102141506174,1.0,0.36271168624609224,10.0,0.6900631295260626,2.774000000000002,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E3A70>,CN1CCC(c2ccc(F)c(F)c2)CC1,0
0,0.5208810103395634,0.6889931997789851,1.0,0.343725215051444,10.0,0.7279200295416096,2.031,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E3530>,COc1ccc(C2CCN(C=O)CC2)cc1,0
0,0.4850985448008198,0.6875848570729682,1.0,0.7081146555451107,10.0,0.7911015565737713,4.047700000000003,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E3A00>,COc1ccc(-c2n[nH]c3ccccc23)c(C2CCCN(C)C2)c1,0
0,0.5135919592963344,0.687869704260009,1.0,0.6533072343128158,10.0,0.7485520265609554,3.202400000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E3990>,NCc1cccc(-c2ccccc2-c2cc[nH]n2)c1,0
0,0.5104115273957519,0.6888868936290857,1.0,0.7618869962612859,10.0,0.6517443639878626,2.0766999999999998,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E00B0>,c1ccc(-c2cc[nH]n2)cc1,0
1,0.559377558311765,0.6890404668304372,1.0,0.33235976360008623,10.0,0.8396608808907574,2.2359,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0120>,NCCc1cccc(C(N)c2ccccc2)c1,0
1,0.5749436077120477,0.688927368946995,1.0,0.29921934135754863,10.0,0.8952681648915647,2.9939,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0190>,NC(=O)C1CCC(c2cc3ccccc3cn2)CC1,0
1,0.5208810103395634,0.6889931997789851,1.0,0.3437252154833615,10.0,0.7279200295416096,2.031,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0200>,COc1ccc(C2CCN(C=O)CC2)cc1,0
1,0.5254883453341219,0.693102141506174,1.0,0.3909974931333145,10.0,0.6900631295260626,2.774000000000002,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0270>,CN1CCC(c2ccc(F)c(F)c2)CC1,0
1,0.5107107267985653,0.6911624747597006,1.0,0.34594096690040094,10.0,0.7937192194244723,0.9325999999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0350>,NC(=O)C1CCC(Nc2cnccn2)CC1,0
1,0.3814464172971654,0.689743210807659,1.0,0.22309996191942902,10.0,0.4777611922776153,-0.35900000000000015,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E03C0>,Nc1ccnc(N)n1,0
1,0.537283356132673,0.6931111050280392,1.0,0.6542505751049967,10.0,0.831826017521923,3.542600000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E02E0>,CCC(C)(C)C(=O)Nc1ccc2cc[nH]c2c1,0
1,0.5280375129905552,0.6911831790586459,1.0,0.3769836135260316,10.0,0.7575136085444435,3.0007,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0040>,NC(=O)c1ccc(-c2cc3ccccc3cn2)cc1,0
1,0.42220997516012343,0.69095551769794,1.0,0.4004260705066885,10.0,0.5196685004574958,3.8450000000000015,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E04A0>,c1ccc2ncc(-c3ccc4cccnc4n3)cc2c1,0
1,0.4968701352948771,0.6895200890419553,1.0,0.6817687321474849,10.0,0.6529689579853635,3.3119000000000023,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0510>,Oc1cccc(-c2ccn3ccccc23)c1,0
1,0.34420771014891977,0.6914662481465013,1.0,0.5765140685729757,10.0,0.43777060042548527,3.5215000000000014,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E05F0>,COc1ccc(-c2n[nH]c3cccc(-c4ccccc4CN[SH](=O)=O)c23)cc1,0
1,0.4770725498432987,0.692927675103843,1.0,0.6410369372117923,10.0,0.6466808566951393,3.6149000000000022,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E06D0>,COc1ccc(-c2cc3ccccn3c2)cc1,0
1,0.442703999631123,0.6911552702246077,1.0,0.22574135822973554,10.0,0.48844457037463734,1.5582799999999999,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0580>,N#Cc1ccccc1,0
1,0.5068529639314266,0.6884181272857034,1.0,0.4066323725478789,10.0,0.7733398969469335,0.8247000000000001,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0740>,NC(=O)c1ccccc1-c1nccnc1N,0
1,0.4481920252460984,0.6909493846452522,1.0,0.1805916608860781,10.0,0.5618057864174241,1.052,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0430>,NC(=O)C1CCCCC1,0
1,0.4656671690748319,0.68750826289681,1.0,0.28292402970370156,10.0,0.6122319116423771,1.0462,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E07B0>,CNC(=O)c1ccccc1,0
1,0.5301073091022461,0.6909677477574607,1.0,0.3813744758694299,10.0,0.842472740292132,3.664080000000003,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000000183E0660>,CC(C)(C)C(=O)N(c1ccccn1)c1ccccc1C#N,0
